,loan_identifier,nominal_interest_rate,term,purpose,project_description,borrower_identifier,borrower_rating,employment,region,facebook,twitter,paypal,ebay,linkedin,published_at,funded_at,status,amount_requested,amount_funded,issuer_id,fraudulent,address_lat,address_lng,net_income_cents,currency,rates_count,rates_paid,base_currency
1624,25P1PR453B,2564,term_12_months,other,"***Loan for 2 months, it will be paid before 20th June.***  Hi, I need this amount for more profits through the various operations I have, like sale, arbitrage and investments. Currently I do, with my own bitcoins and fiat, but due to my current expenses, gains are minimal. About me, I am currently co-admin of Bitcoin México group on FB and Bitcoin Perú, enthusiastic, I have invested in some users here and other platforms, I promote the bitcoin at every opportunity. You can contact me at TW, FB and G + as ""fatos305"" Any questions I will try to answer it immediately. Usually I pay ahead of time, I only get some profits and repay the loan. **Complete description in comments:",1JEAJW3PD5,E,self_employed,MX,connected,connected,connected,connected,connected,2015-04-26 20:26:33 +0200,2015-05-10 20:26:38 +0200,current,110000000,89000000,5363,False,19.973716,-102.279243,33000,MXN,12.0,2.0,btc
1625,25RS2K454K,1806,term_6_months,investment,Lbc investing. I need this loan to supplement my lbc investing. I have carefully done the math and still anticipate a solid return on my investment above and beyond the intrest on this loan. Even if everything goes wrong I work full time in youth ministry and also recieve about 2k a month in veterans disability and could repay the loan with thise funds.You can contact me at jgult@rc.edu,25M2NP4523,D,retired,US,connected,none,connected,none,none,2015-04-27 21:17:39 +0200,,canceled,420000000,85000000,9665,False,42.688223,-83.404366,169800,USD,0.0,0.0,usd
1626,25TMMR454Z,1994,term_6_weeks,working_capital,"this is my second loan after completing first loan,I Have Three Years Experience In Stock Trader ,Now I need Raise My Capitalization. I Can't Offers Higher Interest But I Can Assure You Good Returns. this is built reputation",2052YV41MV,D,self_employed,IN,connected,connected,connected,connected,connected,2015-04-28 14:14:17 +0200,2015-05-01 15:21:33 +0200,fully_paid,10000000,10000000,8313,False,,,2000000,INR,1.0,1.0,usd
1627,25TQW94554,2564,term_12_months,investment,loan for Purchase of used two wheeler  for personal use..Splendor Bike 2009 Model,1WDYEX3ZQ6,E,self_employed,IN,connected,connected,connected,connected,connected,2015-04-28 15:09:30 +0200,,expired,110000000,40000000,7547,False,,,17500000,INR,0.0,0.0,btc
1628,25V2VA455A,1994,term_6_weeks,other,This listing is for my reputation.,1ZJ1G741A0,D,salaried,IN,connected,none,connected,none,none,2015-04-28 18:16:42 +0200,2015-04-30 17:32:14 +0200,fully_paid,20000000,20000000,8163,False,12.937828,80.151819,2500000,inr,1.0,1.0,btc
1629,25W5FK455W,2458,term_6_months,investment,for develop my bussines,1NSYFA3SQR,E,salaried,ID,connected,none,connected,none,none,2015-04-29 04:07:47 +0200,2015-05-08 19:03:53 +0200,late_90,70000000,70000000,6093,False,-7.537695,110.788416,550000000,IDR,6.0,0.0,btc
1630,25X4PW456D,1465,term_6_weeks,other,Hi! I request this loan to build my bitcoin trading site further. I'll use the coins for trading. Here is the link to my site: http://bitoldskull.pw/ ,1NY6RH3SVD,C,self_employed,HU,connected,none,connected,connected,none,2015-04-29 13:00:44 +0200,2015-05-06 18:23:53 +0200,fully_paid,50000000,50000000,6126,False,47.412771,18.915021,50000000,HUF,1.0,1.0,btc
1631,25XHSD456Z,1465,term_6_weeks,investment,"Hello, business in several shopping sites, sale and bitcoin investments. I will start interacting in Bitbond, lending and investing. My main income is the company I work for more than two years repairing watches. Also seeing watches on the internet. Any questions about my loan, will be on hand to explain them. Thanks to all who invest.",25WFBX455Z,C,salaried,BR,connected,none,connected,connected,connected,2015-04-29 16:43:57 +0200,2015-05-02 03:25:52 +0200,fully_paid,40000000,40000000,9724,False,-25.361057,-49.186806,200000,BRL,1.0,1.0,btc
1632,25Z0AM457R,1806,term_6_months,other,to make capital online and offline,1YCQHW40PN,D,salaried,ID,connected,connected,connected,none,connected,2015-04-30 05:58:12 +0200,,canceled,100000000,21000000,7913,False,-4.053171,121.603903,1500000000,IDR,0.0,0.0,btc
1633,25ZFRM457Y,1465,term_6_weeks,other,"Hi! Here is my next loan request, with the same conditions as before. I will use this amount of Bitcoins to pay my minor company expenses. (Just like my previous loans). The website of my company: http://geoneer.hu/ You can see my business contacts on website. Ardeva token: https://ardeva.com/verify/A5535068FA89474A61384046 I hope that my repayment history is sufficient enough to maintain and further improve your trust. Thank you for investing! - Vincent",1N97C43S61,C,self_employed,HU,connected,connected,connected,connected,connected,2015-04-30 10:21:40 +0200,2015-05-04 11:46:50 +0200,fully_paid,50000000,50000000,5973,False,47.511145,18.990685,47500000,HUF,1.0,1.0,btc
1634,25ZY1T4589,1465,term_6_weeks,investment,I am a day trader in BTC & ALTCoin positions & arbitrages and I am making consistent profits on my current portfolio. I want to increase the value of various positions within my portfolio with this loan.,25Z2X4457T,C,self_employed,ZA,connected,connected,connected,connected,connected,2015-04-30 14:25:30 +0200,,expired,600000000,155000000,9749,False,-33.829987,18.508987,7000000,ZAR,0.0,0.0,btc
1635,260SDZ458R,1029,term_6_months,other,"I will invest the 3.5 BTC in Scrypt.cc mining, where I will earn more than enough to pay back my loan. As an incentive I will also pay back 50% of the profit that is greater than 3.5 BTC, the 50% of profit will be paid back at the end of the loan to maximize profit. Additionally I have over 1 year of experience investing with Scrypt.cc and have always made a profit.  Thank you, Stephen Marshall",1YXW8S40ZR,B,salaried,US,none,none,connected,connected,none,2015-04-30 22:12:47 +0200,,canceled,350000000,16000000,8043,False,39.461124,-76.248893,350000,USD,0.0,0.0,btc
1636,260SQT458T,1029,term_6_months,other,"I will invest the 3.5 BTC in Scrypt.cc mining, where I will earn more than enough to pay back my loan. As an incentive I will also pay back 50% of the profit that is greater than 3.5 BTC, the 50% of profit will be paid back at the end of the loan to maximize profit. Additionally I have over 1 year of experience investing with Scrypt.cc and have always made a profit. Thank you, Stephen Marshall",1YXW8S40ZR,B,salaried,US,none,none,connected,connected,none,2015-04-30 22:18:02 +0200,,canceled,350000000,4000000,8043,False,39.461124,-76.248893,350000,USD,0.0,0.0,btc
1637,261XY9459E,1583,term_36_months,investment,7-pozyczka prosze wszystkich o wsparcie splata bedzie wczesniej jak zawsze ,1NVBWX3SRT,C,salaried,PL,connected,connected,connected,connected,connected,2015-05-01 08:35:54 +0200,,canceled,500000000,2000000,6105,False,50.438468,16.652681,180000,PLN,0.0,0.0,btc
1638,262R9Y459R,1806,term_6_months,investment,"Hi guys just an small loan to buy another Bitmain miner S5, this will be my third miner, thanks and happy bidding.  https://bitlendingclub.com/user/index/id/2997/ahsbqt  https://ardeva.com/verify/A553111972AC769A75632628 ",1JGRJM3PFG,D,self_employed,VE,connected,connected,connected,connected,connected,2015-05-01 16:05:51 +0200,2015-05-08 16:59:22 +0200,current,50000000,50000000,5381,False,10.070117,-69.347541,100000,USD,6.0,2.0,btc
1639,262SZQ459Y,2792,term_6_weeks,other,"This is to not only to build reputation, since I am new here, but to also, reinvest a portion of the loan and cover interest and fees. I have been in business on the internet since 2001 and my Paypal account is just as old. Currently, I am a single father raising two young men - soon to go to work for me in my Brick and Mortar business which is construction/demolition. On the net I am involved with many things including running and operating websites such as: http://www.cryptolore.com - if u visit it is entertaining and educational at the least - Thanks for giving me this op!",24MK7S44HM,E,self_employed,US,connected,none,connected,connected,connected,2015-05-01 16:34:31 +0200,2015-05-12 22:19:28 +0200,fully_paid,100000000,100000000,9420,False,40.462547,-80.054547,180000,USD,1.0,1.0,usd
1640,263W7E45AA,2071,term_60_months,investment,This loan is for investing in a mining operation in venezuela the miners are going to be ANTMINER S5 BATCH 5Speed: 1155GH/sWeight: 3.5 kg Price: 340 USD ( 1.469 BTC ) to make sure you have your money in time thanks in advance the prices of electricity are subsidized would be a great opportunity  for mining the digital gold.,20P5S241YS,D,salaried,VE,connected,connected,connected,none,none,2015-05-02 02:18:54 +0200,,canceled,300000000,61000000,8433,False,,,2500000,VEF,0.0,0.0,btc
1641,264M1V45AN,1029,term_6_months,investment,"Hi,  Thanks for reading and for funding my first loan.  I have started on my Bitcoin site called Firstforbitcoin, which is currently under development. I originally acquired PHP services through the Fiverr site, but after almost a month the ""designer/developers"" has yet to produce something concrete.  I then decided to jump in and attempt the site development myself. So things are going, but rather slowly as it is a huge learning curve.  I am again asking for a bit bigger loan this time for the following:  - Site hosting- Plugins and Faucet integration- Further resource hiring- Research  I will pay back the loan monthly from my permanent job salary, so I am not dependent on my new site for funding.  Please consider my application favourably.  Please contact me on any of my linked social accounts for any comments, queries or concerns.  Regards",22K51Y437F,B,salaried,ZA,connected,connected,connected,connected,connected,2015-05-02 09:05:31 +0200,,canceled,650000000,1000000,8927,False,-25.674133,28.211663,3180000,ZAR,0.0,0.0,usd
1642,265PTR45B1,1453,term_12_months,investment,6-pozyczka moja wszyskie splacone przed czasem prosze o wsparcie wszystkich inwestorow splata bedzie do 50dni dziekuje ,1NVBWX3SRT,C,salaried,PL,connected,connected,connected,connected,connected,2015-05-02 18:59:05 +0200,,expired,220000000,92000000,6105,False,50.438468,16.652681,180000,PLN,0.0,0.0,btc
1643,2666AR45B9,1453,term_12_months,investment,For new 1 pc for office.,229JQG42YJ,C,self_employed,LV,connected,none,connected,none,none,2015-05-02 23:23:37 +0200,,expired,300000000,94000000,8849,False,56.945316,24.115333,70000,LVL,0.0,0.0,usd
1644,268YPE45C3,1994,term_6_weeks,other,For online businesses and ofline capital .,1YCQHW40PN,D,salaried,ID,connected,connected,connected,none,connected,2015-05-04 00:31:42 +0200,,canceled,30000000,25000000,7913,False,-4.053171,121.603903,1500000000,IDR,0.0,0.0,btc
1645,26ASR745D3,2071,term_60_months,working_capital,"We want to take over a guesthouse with a small restaurant. This business is located in a great ski and spa resort Bad Gastein in the Autrian Alpes. We offer our guests wooden, homely and comfortable 9 double rooms, 2 triple rooms and 2 single rooms. Most of the rooms have mountain view balcony. Every room is equipped with shower, toilet, TV and free Wi-Fi. Free of charge sauna is also available for our guests. In our cosy restaurant we will serve breakfast, lunch and dinner.  Breakfast is included and half board is optional. With 180.000 tourists visiting every year this is a vibrant mountain village in Austria. With 50 cable cars and ski lifts, along with around 205 kilometers of excellently maintained and snowy slopes. Hike along 350 kilometers of marked paths across broad alpine meadows in your summer holiday. Gastein’s spa resorts, beauty farms and day spas in Salzburger Land will give you a new, active, radiant look and more physical health.",26AFTD45CJ,D,salaried,NL,connected,none,none,none,none,2015-05-04 17:19:35 +0200,,expired,15000000000,1013000000,9820,False,46.601233,7.919214,320000,CHF,0.0,0.0,usd
1646,26AX9845D9,1115,term_6_weeks,investment,"Hi, Thanks for reading and for funding my first loan. I have started on my Bitcoin site called Firstforbitcoin, which is currently under development.   I originally acquired PHP services through the Fiverr site, but after almost a month the ""designer/developers"" has yet to produce something concrete.  I then decided to jump in and attempt the site development myself. So things are going, but rather slowly as it is a huge learning curve. I am again asking for a bit bigger loan this time for the following:  - Site hosting - Plugins and Faucet integration - Further resource hiring - Research  I will pay back the loan monthly from my permanent job salary, so I am not dependent on my new site for funding. Please consider my application favourably. Please contact me on any of my linked social accounts for any comments, queries or concerns. Regards",22K51Y437F,B,salaried,ZA,connected,connected,connected,connected,connected,2015-05-04 18:19:53 +0200,,canceled,120000000,0,8927,False,-25.674133,28.211663,3180000,ZAR,0.0,0.0,usd
1647,26C53Z45DR,1994,term_6_weeks,working_capital,Increase in trade volume on lbc trying to build trust so ican get larger loans later,25M2NP4523,D,retired,US,connected,none,connected,none,none,2015-05-05 05:39:43 +0200,,canceled,100000000,0,9665,False,42.688223,-83.404366,169800,USD,0.0,0.0,usd
1648,26CJWW45DW,1994,term_6_weeks,working_capital,Lbc trading volume increasing trying to build trust with smaller loans first will pay back early.,25M2NP4523,D,retired,US,connected,none,connected,none,none,2015-05-05 09:34:52 +0200,,canceled,50000000,1000000,9665,False,42.688223,-83.404366,169800,USD,0.0,0.0,usd
